joystick_x,joystick_y,center_deviation,cursor_in_target,a_in_tolerance,a_deviation,b_in_tolerance,b_deviation,pump_1_flow,pump_2_flow,pump_3_flow,pump_4_flow,pump_5_flow,pump_6_flow,pump_7_flow,pump_8_flow,scale1,scale2,scale3,scale4,event_occured,reacted,signal_detection_0,signal_detection_FA,signal_detection_HIT,signal_detection_MISS
0.5,0.5,5.225089,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,6,0,0,1,0,0,0
0.5,0.5,5.309681,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,4,7,0,0,1,0,0,0
0.5,0.5,5.402004,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,3,6,0,0,1,0,0,0
0.5,0.5,5.501339,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,4,7,0,0,1,0,0,0
0.5,0.5,5.606999,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,3,6,0,0,1,0,0,0
0.5,0.5,5.718328,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,3,4,7,0,0,1,0,0,0
0.5,0.5,5.834713,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,6,0,0,1,0,0,0
0.5,0.5,5.955579,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,6,5,0,0,1,0,0,0
0.5,0.5,6.080392,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,7,4,0,0,1,0,0,0
0.5,0.5,6.208661,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,3,6,3,0,0,1,0,0,0
0.5,0.5,6.339935,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,4,0,0,1,0,0,0
1.75,-0.5,6.473803,1,1,-232,1,-88,1,0,0,1,0,0,0,0,7,3,6,3,0,0,1,0,0,0
1.75,-0.5,7.11165,1,1,-232,1,-88,1,0,0,1,0,0,0,0,6,4,5,4,0,0,1,0,0,0
1.75,-0.5,7.956371,1,1,-232,1,-88,1,0,0,1,0,0,0,0,5,5,6,5,0,0,1,0,0,0
1.75,-0.5,8.948338,1,1,-232,1,-88,1,0,0,1,0,0,0,0,4,4,7,4,0,0,1,0,0,0
1.75,-0.5,10.04292,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,5,6,3,0,0,1,0,0,0
1.75,-0.5,11.209122,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,5,4,0,0,1,0,0,0
1.75,-0.5,12.425918,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,5,6,3,0,0,1,0,0,0
1.75,-0.5,13.679026,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,7,4,0,0,1,0,0,0
1.75,-0.5,14.958603,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,5,6,3,0,0,1,0,0,0
1.75,-0.5,16.257746,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,4,5,4,0,0,1,0,0,0
1.75,-0.5,17.571513,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,3,4,3,0,0,1,0,0,0
1.75,-0.5,18.896297,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,4,3,4,0,0,1,0,0,0
1.75,-0.5,20.22942,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,3,4,5,0,0,1,0,0,0
1.75,-0.5,21.568855,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,4,3,6,0,0,1,0,0,0
1.75,-0.5,22.913047,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,3,4,5,0,0,1,0,0,0
1.75,-0.5,24.260787,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,4,3,4,0,0,1,0,0,0
1.75,-0.5,25.611121,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,5,4,5,0,0,1,0,0,0
1.75,-0.5,26.963288,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,5,6,0,0,1,0,0,0
1.75,-0.5,28.316676,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,7,4,5,0,0,1,0,0,0
1.75,-0.5,29.670788,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,5,6,0,0,1,0,0,0
1.75,-0.5,31.025215,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,7,4,5,0,0,1,0,0,0
1.75,-0.5,32.37962,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,3,6,0,0,1,0,0,0
1.75,0.0,33.733725,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,7,4,5,0,0,1,0,0,0
0.5,2.75,34.684131,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,3,4,0,0,1,0,0,0
-1.0,5.25,32.704676,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,7,4,3,0,0,1,0,0,0
-1.25,5.75,27.907063,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,3,4,0,0,1,0,0,0
-1.25,5.75,22.726294,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,5,4,3,0,0,1,0,0,0
-1.25,5.75,17.856367,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,4,3,4,0,0,1,0,0,0
-1.25,5.75,13.639795,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,5,4,5,0,0,1,0,0,0
-1.25,5.75,10.872491,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,3,4,0,0,1,0,0,0
-1.25,5.5,10.74689,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,5,4,5,0,0,1,0,0,0
-1.25,5.5,13.130355,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,3,6,0,0,1,0,0,0
-1.25,5.25,17.014113,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,5,4,7,0,0,1,0,0,0
-1.25,5.0,21.359336,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,3,6,0,0,1,0,0,0
0.0,2.0,25.796284,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,7,4,7,0,0,1,0,0,0
0.0,2.0,27.411811,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,3,6,0,0,1,0,0,0
0.0,2.0,29.051577,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,7,4,7,0,0,1,0,0,0
0.0,2.0,30.712424,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,5,6,0,0,1,0,0,0
0.0,2.0,32.391797,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,7,6,7,0,0,1,0,0,0
0.0,2.0,34.087617,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,5,6,0,0,1,0,0,0
0.5,1.25,35.798177,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,5,4,5,0,0,1,0,0,0
0.5,0.5,36.727872,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,4,3,4,0,0,1,0,0,0
0.5,0.5,36.916182,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,3,4,5,0,0,1,0,0,0
1.0,-0.5,37.110323,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,4,3,4,0,0,1,0,0,0
1.0,-0.5,36.266223,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,3,4,5,0,0,1,0,0,0
1.0,-0.5,35.428797,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,4,3,6,0,0,1,0,0,0
1.0,-0.5,34.598217,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,5,4,5,0,0,1,0,0,0
1.0,-0.5,33.774674,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,3,4,0,0,1,0,0,0
1.0,-0.5,32.958374,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,7,4,3,0,0,1,0,0,0
1.0,-0.5,32.149542,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,5,4,0,0,1,0,0,0
1.0,-0.5,31.348423,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,5,4,3,0,0,1,0,0,0
1.0,-0.5,30.555286,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,5,4,0,0,1,0,0,0
1.0,-0.5,29.770424,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,5,6,5,0,0,1,0,0,0
1.0,-0.5,28.994156,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,7,6,0,0,1,0,0,0
1.0,-0.5,28.226836,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,3,6,5,0,0,1,0,0,0
1.0,-0.5,27.468847,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,5,6,0,0,1,0,0,0
1.0,-0.5,26.720612,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,5,4,5,0,0,1,0,0,0
1.0,-0.5,25.982596,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,5,4,0,0,1,0,0,0
1.0,-0.5,25.255309,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,7,4,5,0,0,1,0,0,0
1.0,-0.5,24.53931,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,5,4,0,0,1,0,0,0
1.0,-0.5,23.835216,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,5,4,5,0,0,1,0,0,0
1.0,-0.5,23.143704,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,5,4,0,0,1,0,0,0
0.75,-0.5,22.465519,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,7,6,5,0,0,1,0,0,0
0.75,-0.5,21.768085,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,7,6,0,0,1,0,0,0
0.75,-0.5,21.078096,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,7,6,5,0,0,1,0,0,0
0.75,-0.5,20.395783,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,5,4,0,0,1,0,0,0
0.75,-0.5,19.721403,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,5,6,3,0,0,1,0,0,0
0.75,-0.5,19.055245,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,5,4,0,0,1,0,0,0
0.75,-0.5,18.397633,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,7,4,5,0,0,1,0,0,0
0.75,-0.25,17.748932,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,5,4,0,0,1,0,0,0
0.75,-0.25,17.354112,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,5,4,5,0,0,1,0,0,0
0.75,-0.25,16.967588,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,3,4,0,0,1,0,0,0
0.75,-0.25,16.589581,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,3,4,5,0,0,1,0,0,0
0.75,-0.25,16.220325,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,5,4,0,0,1,0,0,0
0.75,-0.25,15.860067,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,5,6,3,0,0,1,0,0,0
0.75,-0.25,15.509069,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,7,4,0,0,1,0,0,0
0.75,-0.25,15.167609,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,7,6,3,0,0,1,0,0,0
0.75,-0.25,14.835976,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,5,4,0,0,1,0,0,0
0.75,-0.25,14.514478,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,7,4,5,0,0,1,0,0,0
0.75,-0.25,14.203433,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,3,6,0,0,1,0,0,0
0.75,-0.25,13.903173,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,5,4,7,0,0,1,0,0,0
0.75,-0.25,13.614044,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,3,6,0,0,1,0,0,0
0.75,-0.25,13.336402,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,3,4,5,0,0,1,0,0,0
0.75,-0.25,13.07061,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,5,4,0,0,1,0,0,0
0.75,-0.25,12.817041,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,5,4,3,0,0,1,0,0,0
0.75,-0.25,12.57607,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,3,4,0,0,1,0,0,0
0.75,-0.25,12.348072,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,5,4,3,0,0,1,0,0,0
0.75,-0.25,12.133422,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,3,4,0,0,1,0,0,0
0.75,-0.25,11.932485,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,5,4,5,0,0,1,0,0,0
0.75,-0.25,11.745613,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,5,4,0,0,1,0,0,0
0.75,-0.25,11.573143,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,7,6,3,0,0,1,0,0,0
0.75,-0.25,11.415387,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,7,4,0,0,1,0,0,0
0.75,-0.25,11.272629,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,7,6,5,0,0,1,0,0,0
0.75,-0.25,11.145118,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,7,4,0,0,1,0,0,0
0.75,-0.25,11.033063,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,7,6,5,0,0,1,0,0,0
0.75,-0.25,10.936629,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,7,4,0,0,1,0,0,0
0.75,-0.25,10.855928,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,7,6,5,0,0,1,0,0,0
0.75,-0.25,10.791021,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,7,6,0,0,1,0,0,0
0.75,-0.25,10.741911,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,7,6,7,0,0,1,0,0,0
0.75,-0.25,10.708543,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,7,6,0,0,1,0,0,0
0.75,-0.25,10.690803,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,7,6,7,0,0,1,0,0,0
0.75,-0.25,10.688519,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,7,6,0,0,1,0,0,0
0.75,-0.25,10.701465,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,5,6,7,0,0,1,0,0,0
0.75,-0.25,10.729359,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,5,6,0,0,1,0,0,0
0.75,-0.25,10.771872,1,1,-232,1,-88,1,0,0,1,1,0,0,0,7,7,6,7,0,0,1,0,0,0
0.75,-0.25,10.828632,1,1,-232,1,-88,1,0,0,1,1,0,0,0,6,6,5,6,0,0,1,0,0,0
0.75,-0.25,10.89923,1,1,-232,1,-88,1,0,0,1,1,0,0,0,5,7,6,7,0,0,1,0,0,0
0.75,-0.25,10.983226,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,6,5,6,0,0,1,0,0,0
0.75,-0.25,11.080153,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,5,4,7,0,0,1,0,0,0
0.75,-0.25,11.189529,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,5,6,0,0,1,0,0,0
0.75,-0.25,11.310856,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,5,4,5,0,0,1,0,0,0
0.75,-0.25,11.443634,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,3,6,0,0,1,0,0,0
0.75,-0.25,11.587359,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,3,4,5,0,0,1,0,0,0
0.75,-0.25,11.741533,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,3,6,0,0,1,0,0,0
0.75,-0.25,11.905666,1,1,-232,1,-88,1,0,0,1,1,0,0,0,3,3,4,5,0,0,1,0,0,0
0.75,-0.25,12.07928,1,1,-232,1,-88,1,0,0,1,1,0,0,0,4,4,3,4,0,0,1,0,0,0
0.75,-0.25,12.261911,1,1,-232,1,-89,1,0,0,0,1,0,0,0,3,3,4,5,0,0,1,0,0,0
0.75,-0.25,12.453114,1,1,-232,1,-90,1,0,0,0,1,0,0,0,4,4,3,4,0,0,1,0,0,0
0.75,-0.25,12.652463,1,1,-232,1,-91,1,0,0,0,1,0,0,0,5,5,4,5,0,0,1,0,0,0
0.75,-0.25,12.859552,1,1,-232,1,-92,1,0,0,0,1,0,0,0,4,4,5,6,0,0,1,0,0,0
0.75,-0.25,13.073997,1,1,-232,1,-93,1,0,0,0,1,0,0,0,3,3,4,7,0,0,1,0,0,0
0.75,-0.25,13.295437,1,1,-232,1,-94,1,0,0,0,1,0,0,0,4,4,5,6,0,0,1,0,0,0
0.75,-0.25,13.52353,1,1,-232,1,-95,1,0,0,0,1,0,0,0,5,5,4,5,0,0,1,0,0,0
0.75,-0.25,13.757961,1,1,-232,1,-96,1,0,0,0,1,0,0,0,6,6,3,6,0,0,1,0,0,0
0.75,-0.25,13.998434,1,1,-232,1,-97,1,0,0,0,1,0,0,0,7,5,4,7,0,0,1,0,0,0
0.75,-0.25,14.244675,1,1,-232,1,-98,1,0,0,0,1,0,0,0,6,4,5,6,0,0,1,0,0,0
0.75,-0.25,14.496429,1,1,-232,1,-99,1,0,1,0,1,0,0,0,7,5,4,5,0,0,1,0,0,0
0.75,-0.25,14.753465,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,5,4,0,0,1,0,0,0
0.75,-0.25,15.015567,1,1,-232,1,-99,1,0,1,0,1,0,0,0,7,5,4,3,0,0,1,0,0,0
0.75,-0.25,15.28254,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,5,4,0,0,1,0,0,0
0.75,-0.25,15.554205,1,1,-232,1,-99,1,0,1,0,1,0,0,0,7,7,4,5,0,0,1,0,0,0
0.75,-0.25,15.8304,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,3,6,0,0,1,0,0,0
0.75,-0.25,16.110979,1,1,-232,1,-99,1,0,1,0,1,0,0,0,7,7,4,7,0,0,1,0,0,0
0.75,-0.25,16.395809,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,3,6,0,0,1,0,0,0
0.75,-0.25,16.684772,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,7,4,7,0,0,1,0,0,0
0.75,-0.25,16.977764,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,3,6,0,0,1,0,0,0
0.75,-0.25,17.27469,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,5,4,7,0,0,1,0,0,0
0.75,-0.25,17.575468,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,4,5,6,0,0,1,0,0,0
0.75,-0.25,17.880028,1,1,-232,1,-99,1,0,1,0,1,0,0,0,7,5,6,7,0,0,1,0,0,0
0.75,-0.25,18.188307,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,4,5,6,0,0,1,0,0,0
0.75,-0.25,18.500252,1,1,-232,1,-99,1,0,1,0,1,0,0,0,7,3,6,7,0,0,1,0,0,0
0.75,-0.25,18.81582,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,4,5,6,0,0,1,0,0,0
0.75,-0.25,19.134973,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,5,4,5,0,0,1,0,0,0
0.75,-0.25,19.457683,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,3,4,0,0,1,0,0,0
0.75,-0.25,19.783926,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,7,4,3,0,0,1,0,0,0
0.75,-0.25,20.113688,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,5,4,0,0,1,0,0,0
0.75,-0.25,20.446956,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,5,4,3,0,0,1,0,0,0
0.75,-0.25,20.783726,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,3,4,0,0,1,0,0,0
0.75,-0.25,21.123997,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,5,4,5,0,0,1,0,0,0
0.75,-0.25,21.467774,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,4,5,6,0,0,1,0,0,0
0.75,-0.25,21.815064,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,5,6,7,0,0,1,0,0,0
0.75,-0.25,22.165878,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,7,6,0,0,1,0,0,0
0.75,-0.25,22.520234,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,5,6,7,0,0,1,0,0,0
0.75,-0.25,22.878147,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,4,5,6,0,0,1,0,0,0
0.75,-0.25,23.239641,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,3,6,7,0,0,1,0,0,0
0.75,-0.25,23.604738,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,4,7,6,0,0,1,0,0,0
0.75,-0.25,23.973465,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,3,6,7,0,0,1,0,0,0
0.75,-0.25,24.34585,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,4,7,6,0,0,1,0,0,0
0.75,-0.25,24.721922,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,3,6,5,0,0,1,0,0,0
0.75,-0.25,25.101715,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,4,5,6,0,0,1,0,0,0
0.75,-0.25,25.48526,1,1,-232,1,-99,1,0,1,0,1,0,0,0,7,5,4,7,0,0,1,0,0,0
0.75,-0.25,25.872593,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,3,6,0,0,1,0,0,0
-4.5,-0.5,26.263749,1,1,-232,1,-99,1,0,1,0,1,0,0,0,7,7,4,5,0,0,1,0,0,0
-4.5,-0.5,21.403029,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,3,6,0,0,1,0,0,0
-4.5,-0.5,16.546739,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,7,4,7,0,0,1,0,0,0
-4.5,-0.5,11.69589,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,3,6,0,0,1,0,0,0
-4.5,-0.5,6.854338,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,5,4,7,0,0,1,0,0,0
-3.0,-0.5,2.062338,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,3,6,0,0,1,0,0,0
-2.5,-0.5,1.457881,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,7,4,7,0,0,1,0,0,0
-2.5,-0.5,4.228081,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,3,6,0,0,1,0,0,0
-2.5,-0.5,7.051741,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,7,4,7,0,0,1,0,0,0
-2.5,-0.5,9.879918,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,3,6,0,0,1,0,0,0
-2.5,-0.5,12.70709,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,5,4,7,0,0,1,0,0,0
-2.5,-0.5,15.531757,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,4,5,6,0,0,1,0,0,0
-2.5,-0.5,18.353343,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,5,4,5,0,0,1,0,0,0
-1.25,-1.0,21.17158,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,5,4,0,0,1,0,0,0
-1.0,-1.0,22.751916,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,7,6,3,0,0,1,0,0,0
-0.25,-0.75,24.091427,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,5,4,0,0,1,0,0,0
-0.25,-0.5,24.670124,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,7,6,3,0,0,1,0,0,0
0.0,-0.5,25.227651,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,7,4,0,0,1,0,0,0
0.0,-0.5,25.532066,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,5,6,3,0,0,1,0,0,0
0.0,-0.5,25.832608,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,5,4,0,0,1,0,0,0
0.0,-0.5,26.129239,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,7,4,3,0,0,1,0,0,0
0.0,-0.5,26.421928,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,3,4,0,0,1,0,0,0
0.0,-0.5,26.710646,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,5,4,3,0,0,1,0,0,0
0.0,-0.5,26.995368,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,5,4,0,0,1,0,0,0
0.0,-0.5,27.276073,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,7,4,3,0,0,1,0,0,0
0.0,-0.5,27.552742,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,5,4,0,0,1,0,0,0
3.75,0.75,27.82536,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,7,6,5,0,0,1,0,0,0
3.75,0.75,24.263641,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,5,4,0,0,1,0,0,0
3.75,0.75,20.742964,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,5,6,5,0,0,1,0,0,0
3.75,0.75,17.29165,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,5,6,0,0,1,0,0,0
2.25,0.5,13.965246,1,1,-232,1,-99,1,0,1,0,1,0,0,0,7,7,6,5,0,0,1,0,0,0
1.0,0.25,12.23674,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,7,6,0,0,1,0,0,0
1.0,0.25,11.75481,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,7,6,7,0,0,1,0,0,0
1.0,0.25,11.349403,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,7,6,0,0,1,0,0,0
1.0,0.25,11.030668,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,7,6,5,0,0,1,0,0,0
1.0,0.25,10.808026,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,7,4,0,0,1,0,0,0
1.0,0.25,10.689259,1,1,-232,1,-99,1,0,1,0,1,0,0,0,7,5,6,3,0,0,1,0,0,0
1.0,0.0,10.679615,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,7,4,0,0,1,0,0,0
1.0,0.0,10.581357,1,1,-232,1,-99,1,0,1,0,1,0,0,0,7,5,6,3,0,0,1,0,0,0
1.0,0.0,10.566551,1,1,-232,1,-99,1,0,1,0,1,0,0,0,6,6,5,4,0,0,1,0,0,0
1.0,0.0,10.637029,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,7,6,3,0,0,1,0,0,0
1.0,-0.25,10.792589,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,7,4,0,0,1,0,0,0
1.0,-0.25,10.792683,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,7,6,3,0,0,1,0,0,0
1.0,-0.25,10.861445,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,5,4,0,0,1,0,0,0
1.0,-0.25,10.998741,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,7,6,5,0,0,1,0,0,0
1.0,-0.25,11.203191,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,6,7,6,0,0,1,0,0,0
0.75,-0.5,11.472327,1,1,-232,1,-99,1,0,1,0,1,0,0,0,5,5,6,7,0,0,1,0,0,0
0.0,-1.0,11.54052,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,4,7,6,0,0,1,0,0,0
0.0,-1.0,11.098274,1,1,-232,1,-99,1,0,1,0,1,0,0,0,3,3,6,5,0,0,1,0,0,0
0.0,-1.0,10.663358,1,1,-232,1,-99,1,0,1,0,1,0,0,0,4,4,7,4,0,0,1,0,0,0
